0.086914063,0.338867188,0.461914063,0.909179688,0.129882813,0.584960938,0.446289063,0.215820313,0.872070313,0.739257813,0.323242188,0.026367188,0.723632813,0.967773438,0.372070313,0.756835938,0.633789063,0.016601563,0.254882813,0.424804688,0.059570313,0.081054688,0.264648438,0.061523438,0.233398438,0.454101563,0.594726563,0.672851563,0.041992188,0.071289063
0.586914063,0.838867188,0.961914063,0.409179688,0.629882813,0.084960938,0.946289063,0.715820313,0.372070313,0.239257813,0.823242188,0.526367188,0.223632813,0.467773438,0.872070313,0.256835938,0.133789063,0.516601563,0.754882813,0.924804688,0.559570313,0.581054688,0.764648438,0.561523438,0.733398438,0.954101563,0.094726563,0.172851563,0.541992188,0.571289063
0.336914063,0.588867188,0.211914063,0.159179688,0.379882813,0.334960938,0.196289063,0.965820313,0.122070313,0.989257813,0.573242188,0.276367188,0.473632813,0.717773438,0.622070313,0.506835938,0.883789063,0.766601563,0.004882813,0.674804688,0.309570313,0.831054688,0.014648438,0.811523438,0.983398438,0.204101563,0.844726563,0.922851563,0.791992188,0.321289063
0.836914063,0.088867188,0.711914063,0.659179688,0.879882813,0.834960938,0.696289063,0.465820313,0.622070313,0.489257813,0.073242188,0.776367188,0.973632813,0.217773438,0.122070313,0.006835938,0.383789063,0.266601563,0.504882813,0.174804688,0.809570313,0.331054688,0.514648438,0.311523438,0.483398438,0.704101563,0.344726563,0.422851563,0.291992188,0.821289063
0.211914063,0.963867188,0.586914063,0.034179688,0.504882813,0.709960938,0.071289063,0.340820313,0.247070313,0.114257813,0.948242188,0.901367188,0.348632813,0.842773438,0.247070313,0.631835938,0.258789063,0.641601563,0.379882813,0.299804688,0.684570313,0.456054688,0.639648438,0.186523438,0.858398438,0.829101563,0.719726563,0.797851563,0.916992188,0.946289063
0.711914063,0.463867188,0.086914063,0.534179688,0.004882813,0.209960938,0.571289063,0.840820313,0.747070313,0.614257813,0.448242188,0.401367188,0.848632813,0.342773438,0.747070313,0.131835938,0.758789063,0.141601563,0.879882813,0.799804688,0.184570313,0.956054688,0.139648438,0.686523438,0.358398438,0.329101563,0.219726563,0.297851563,0.416992188,0.446289063
0.461914063,0.213867188,0.836914063,0.784179688,0.754882813,0.459960938,0.321289063,0.590820313,0.997070313,0.364257813,0.198242188,0.651367188,0.598632813,0.592773438,0.997070313,0.881835938,0.008789063,0.391601563,0.129882813,0.549804688,0.934570313,0.706054688,0.889648438,0.936523438,0.108398438,0.579101563,0.969726563,0.547851563,0.166992188,0.696289063
0.961914063,0.713867188,0.336914063,0.284179688,0.254882813,0.959960938,0.821289063,0.090820313,0.497070313,0.864257813,0.698242188,0.151367188,0.098632813,0.092773438,0.497070313,0.381835938,0.508789063,0.891601563,0.629882813,0.049804688,0.434570313,0.206054688,0.389648438,0.436523438,0.608398438,0.079101563,0.469726563,0.047851563,0.666992188,0.196289063
0.055664063,0.182617188,0.680664063,0.190429688,0.098632813,0.116210938,0.790039063,0.934570313,0.090820313,0.833007813,0.229492188,0.870117188,0.379882813,0.874023438,0.590820313,0.288085938,0.727539063,0.547851563,0.098632813,0.081054688,0.340820313,0.924804688,0.358398438,0.405273438,0.327148438,0.985351563,0.125976563,0.016601563,0.385742188,0.977539063
0.555664063,0.682617188,0.180664063,0.690429688,0.598632813,0.616210938,0.290039063,0.434570313,0.590820313,0.333007813,0.729492188,0.370117188,0.879882813,0.374023438,0.090820313,0.788085938,0.227539063,0.047851563,0.598632813,0.581054688,0.840820313,0.424804688,0.858398438,0.905273438,0.827148438,0.485351563,0.625976563,0.516601563,0.885742188,0.477539063
0.305664063,0.932617188,0.930664063,0.940429688,0.348632813,0.866210938,0.540039063,0.184570313,0.840820313,0.583007813,0.979492188,0.620117188,0.629882813,0.624023438,0.340820313,0.038085938,0.977539063,0.297851563,0.348632813,0.831054688,0.090820313,0.174804688,0.108398438,0.655273438,0.577148438,0.735351563,0.375976563,0.266601563,0.635742188,0.727539063
0.805664063,0.432617188,0.430664063,0.440429688,0.848632813,0.366210938,0.040039063,0.684570313,0.340820313,0.083007813,0.479492188,0.120117188,0.129882813,0.124023438,0.840820313,0.538085938,0.477539063,0.797851563,0.848632813,0.331054688,0.590820313,0.674804688,0.608398438,0.155273438,0.077148438,0.235351563,0.875976563,0.766601563,0.135742188,0.227539063
0.180664063,0.557617188,0.305664063,0.815429688,0.723632813,0.241210938,0.665039063,0.559570313,0.965820313,0.458007813,0.604492188,0.245117188,0.504882813,0.999023438,0.965820313,0.163085938,0.352539063,0.172851563,0.223632813,0.206054688,0.965820313,0.549804688,0.733398438,0.280273438,0.702148438,0.360351563,0.000976563,0.391601563,0.510742188,0.102539063
0.680664063,0.057617188,0.805664063,0.315429688,0.223632813,0.741210938,0.165039063,0.059570313,0.465820313,0.958007813,0.104492188,0.745117188,0.004882813,0.499023438,0.465820313,0.663085938,0.852539063,0.672851563,0.723632813,0.706054688,0.465820313,0.049804688,0.233398438,0.780273438,0.202148438,0.860351563,0.500976563,0.891601563,0.010742188,0.602539063
0.430664063,0.307617188,0.055664063,0.065429688,0.973632813,0.991210938,0.915039063,0.309570313,0.215820313,0.208007813,0.354492188,0.495117188,0.254882813,0.749023438,0.215820313,0.413085938,0.102539063,0.922851563,0.473632813,0.956054688,0.715820313,0.299804688,0.983398438,0.530273438,0.452148438,0.110351563,0.250976563,0.141601563,0.260742188,0.352539063
0.930664063,0.807617188,0.555664063,0.565429688,0.473632813,0.491210938,0.415039063,0.809570313,0.715820313,0.708007813,0.854492188,0.995117188,0.754882813,0.249023438,0.715820313,0.913085938,0.602539063,0.422851563,0.973632813,0.456054688,0.215820313,0.799804688,0.483398438,0.030273438,0.952148438,0.610351563,0.750976563,0.641601563,0.760742188,0.852539063
0.118164063,0.870117188,0.118164063,0.252929688,0.786132813,0.053710938,0.727539063,0.497070313,0.778320313,0.395507813,0.166992188,0.932617188,0.067382813,0.311523438,0.778320313,0.600585938,0.415039063,0.235351563,0.161132813,0.893554688,0.028320313,0.862304688,0.670898438,0.092773438,0.764648438,0.172851563,0.688476563,0.079101563,0.823242188,0.540039063
0.618164063,0.370117188,0.618164063,0.752929688,0.286132813,0.553710938,0.227539063,0.997070313,0.278320313,0.895507813,0.666992188,0.432617188,0.567382813,0.811523438,0.278320313,0.100585938,0.915039063,0.735351563,0.661132813,0.393554688,0.528320313,0.362304688,0.170898438,0.592773438,0.264648438,0.672851563,0.188476563,0.579101563,0.323242188,0.040039063
0.368164063,0.120117188,0.368164063,0.502929688,0.536132813,0.803710938,0.977539063,0.747070313,0.028320313,0.145507813,0.916992188,0.682617188,0.817382813,0.061523438,0.028320313,0.850585938,0.165039063,0.985351563,0.411132813,0.143554688,0.278320313,0.112304688,0.920898438,0.842773438,0.014648438,0.422851563,0.938476563,0.329101563,0.073242188,0.790039063
0.868164063,0.620117188,0.868164063,0.002929688,0.036132813,0.303710938,0.477539063,0.247070313,0.528320313,0.645507813,0.416992188,0.182617188,0.317382813,0.561523438,0.528320313,0.350585938,0.665039063,0.485351563,0.911132813,0.643554688,0.778320313,0.612304688,0.420898438,0.342773438,0.514648438,0.922851563,0.438476563,0.829101563,0.573242188,0.290039063
0.243164063,0.495117188,0.993164063,0.627929688,0.411132813,0.178710938,0.852539063,0.122070313,0.153320313,0.770507813,0.541992188,0.057617188,0.942382813,0.436523438,0.653320313,0.975585938,0.540039063,0.610351563,0.036132813,0.768554688,0.653320313,0.737304688,0.295898438,0.217773438,0.139648438,0.547851563,0.563476563,0.454101563,0.198242188,0.415039063
0.743164063,0.995117188,0.493164063,0.127929688,0.911132813,0.678710938,0.352539063,0.622070313,0.653320313,0.270507813,0.041992188,0.557617188,0.442382813,0.936523438,0.153320313,0.475585938,0.040039063,0.110351563,0.536132813,0.268554688,0.153320313,0.237304688,0.795898438,0.717773438,0.639648438,0.047851563,0.063476563,0.954101563,0.698242188,0.915039063
0.493164063,0.745117188,0.743164063,0.377929688,0.161132813,0.928710938,0.602539063,0.872070313,0.903320313,0.520507813,0.291992188,0.307617188,0.192382813,0.186523438,0.403320313,0.725585938,0.790039063,0.360351563,0.286132813,0.018554688,0.903320313,0.487304688,0.045898438,0.967773438,0.889648438,0.797851563,0.813476563,0.204101563,0.948242188,0.165039063
0.993164063,0.245117188,0.243164063,0.877929688,0.661132813,0.428710938,0.102539063,0.372070313,0.403320313,0.020507813,0.791992188,0.807617188,0.692382813,0.686523438,0.903320313,0.225585938,0.290039063,0.860351563,0.786132813,0.518554688,0.403320313,0.987304688,0.545898438,0.467773438,0.389648438,0.297851563,0.313476563,0.704101563,0.448242188,0.665039063
0.004882813,0.249023438,0.981445313,0.444335938,0.149414063,0.752929688,0.559570313,0.290039063,0.610351563,0.438476563,0.506835938,0.881835938,0.329101563,0.698242188,0.415039063,0.768554688,0.754882813,0.840820313,0.735351563,0.881835938,0.188476563,0.811523438,0.674804688,0.901367188,0.799804688,0.590820313,0.668945313,0.364257813,0.538085938,0.997070313
0.504882813,0.749023438,0.481445313,0.944335938,0.649414063,0.252929688,0.059570313,0.790039063,0.110351563,0.938476563,0.006835938,0.381835938,0.829101563,0.198242188,0.915039063,0.268554688,0.254882813,0.340820313,0.235351563,0.381835938,0.688476563,0.311523438,0.174804688,0.401367188,0.299804688,0.090820313,0.168945313,0.864257813,0.038085938,0.497070313
0.254882813,0.999023438,0.731445313,0.694335938,0.399414063,0.002929688,0.809570313,0.540039063,0.360351563,0.188476563,0.256835938,0.631835938,0.579101563,0.948242188,0.665039063,0.518554688,0.504882813,0.090820313,0.985351563,0.131835938,0.438476563,0.061523438,0.924804688,0.151367188,0.049804688,0.840820313,0.918945313,0.114257813,0.288085938,0.747070313
0.754882813,0.499023438,0.231445313,0.194335938,0.899414063,0.502929688,0.309570313,0.040039063,0.860351563,0.688476563,0.756835938,0.131835938,0.079101563,0.448242188,0.165039063,0.018554688,0.004882813,0.590820313,0.485351563,0.631835938,0.938476563,0.561523438,0.424804688,0.651367188,0.549804688,0.340820313,0.418945313,0.614257813,0.788085938,0.247070313
0.129882813,0.624023438,0.106445313,0.569335938,0.524414063,0.877929688,0.934570313,0.165039063,0.485351563,0.813476563,0.131835938,0.006835938,0.704101563,0.573242188,0.040039063,0.643554688,0.129882813,0.465820313,0.610351563,0.756835938,0.563476563,0.686523438,0.299804688,0.776367188,0.174804688,0.215820313,0.543945313,0.239257813,0.413085938,0.122070313
0.629882813,0.124023438,0.606445313,0.069335938,0.024414063,0.377929688,0.434570313,0.665039063,0.985351563,0.313476563,0.631835938,0.506835938,0.204101563,0.073242188,0.540039063,0.143554688,0.629882813,0.965820313,0.110351563,0.256835938,0.063476563,0.186523438,0.799804688,0.276367188,0.674804688,0.715820313,0.043945313,0.739257813,0.913085938,0.622070313
0.379882813,0.374023438,0.356445313,0.319335938,0.774414063,0.127929688,0.684570313,0.915039063,0.735351563,0.563476563,0.881835938,0.256835938,0.454101563,0.823242188,0.790039063,0.893554688,0.379882813,0.715820313,0.860351563,0.006835938,0.813476563,0.436523438,0.049804688,0.026367188,0.924804688,0.465820313,0.793945313,0.489257813,0.663085938,0.372070313
0.879882813,0.874023438,0.856445313,0.819335938,0.274414063,0.627929688,0.184570313,0.415039063,0.235351563,0.063476563,0.381835938,0.756835938,0.954101563,0.323242188,0.290039063,0.393554688,0.879882813,0.215820313,0.360351563,0.506835938,0.313476563,0.936523438,0.549804688,0.526367188,0.424804688,0.965820313,0.293945313,0.989257813,0.163085938,0.872070313
0.067382813,0.811523438,0.293945313,0.006835938,0.961914063,0.815429688,0.997070313,0.852539063,0.297851563,0.750976563,0.569335938,0.819335938,0.141601563,0.135742188,0.227539063,0.081054688,0.067382813,0.403320313,0.547851563,0.069335938,0.375976563,0.999023438,0.362304688,0.588867188,0.362304688,0.278320313,0.231445313,0.301757813,0.225585938,0.559570313
0.567382813,0.311523438,0.793945313,0.506835938,0.461914063,0.315429688,0.497070313,0.352539063,0.797851563,0.250976563,0.069335938,0.319335938,0.641601563,0.635742188,0.727539063,0.581054688,0.567382813,0.903320313,0.047851563,0.569335938,0.875976563,0.499023438,0.862304688,0.088867188,0.862304688,0.778320313,0.731445313,0.801757813,0.725585938,0.059570313
0.317382813,0.061523438,0.043945313,0.756835938,0.711914063,0.065429688,0.747070313,0.102539063,0.547851563,0.500976563,0.319335938,0.569335938,0.891601563,0.385742188,0.977539063,0.331054688,0.317382813,0.653320313,0.797851563,0.819335938,0.125976563,0.249023438,0.112304688,0.338867188,0.612304688,0.028320313,0.481445313,0.051757813,0.975585938,0.809570313
0.817382813,0.561523438,0.543945313,0.256835938,0.211914063,0.565429688,0.247070313,0.602539063,0.047851563,0.000976563,0.819335938,0.069335938,0.391601563,0.885742188,0.477539063,0.831054688,0.817382813,0.153320313,0.297851563,0.319335938,0.625976563,0.749023438,0.612304688,0.838867188,0.112304688,0.528320313,0.981445313,0.551757813,0.475585938,0.309570313
0.192382813,0.436523438,0.668945313,0.881835938,0.336914063,0.940429688,0.622070313,0.727539063,0.672851563,0.375976563,0.194335938,0.194335938,0.766601563,0.010742188,0.352539063,0.456054688,0.942382813,0.778320313,0.672851563,0.194335938,0.750976563,0.624023438,0.737304688,0.713867188,0.737304688,0.903320313,0.106445313,0.176757813,0.850585938,0.434570313
0.692382813,0.936523438,0.168945313,0.381835938,0.836914063,0.440429688,0.122070313,0.227539063,0.172851563,0.875976563,0.694335938,0.694335938,0.266601563,0.510742188,0.852539063,0.956054688,0.442382813,0.278320313,0.172851563,0.694335938,0.250976563,0.124023438,0.237304688,0.213867188,0.237304688,0.403320313,0.606445313,0.676757813,0.350585938,0.934570313
0.442382813,0.686523438,0.918945313,0.131835938,0.086914063,0.190429688,0.872070313,0.477539063,0.422851563,0.125976563,0.944335938,0.444335938,0.016601563,0.260742188,0.602539063,0.206054688,0.692382813,0.028320313,0.922851563,0.944335938,0.500976563,0.374023438,0.987304688,0.463867188,0.487304688,0.653320313,0.356445313,0.426757813,0.100585938,0.184570313
0.942382813,0.186523438,0.418945313,0.631835938,0.586914063,0.690429688,0.372070313,0.977539063,0.922851563,0.625976563,0.444335938,0.944335938,0.516601563,0.760742188,0.102539063,0.706054688,0.192382813,0.528320313,0.422851563,0.444335938,0.000976563,0.874023438,0.487304688,0.963867188,0.987304688,0.153320313,0.856445313,0.926757813,0.600585938,0.684570313
0.036132813,0.717773438,0.575195313,0.850585938,0.805664063,0.346679688,0.278320313,0.008789063,0.516601563,0.657226563,0.975585938,0.038085938,0.985351563,0.041992188,0.946289063,0.612304688,0.036132813,0.934570313,0.829101563,0.413085938,0.219726563,0.030273438,0.268554688,0.995117188,0.206054688,0.809570313,0.512695313,0.895507813,0.319335938,0.403320313
0.536132813,0.217773438,0.075195313,0.350585938,0.305664063,0.846679688,0.778320313,0.508789063,0.016601563,0.157226563,0.475585938,0.538085938,0.485351563,0.541992188,0.446289063,0.112304688,0.536132813,0.434570313,0.329101563,0.913085938,0.719726563,0.530273438,0.768554688,0.495117188,0.706054688,0.309570313,0.012695313,0.395507813,0.819335938,0.903320313
0.286132813,0.467773438,0.825195313,0.100585938,0.555664063,0.596679688,0.028320313,0.758789063,0.266601563,0.907226563,0.225585938,0.288085938,0.235351563,0.291992188,0.196289063,0.862304688,0.286132813,0.184570313,0.579101563,0.663085938,0.469726563,0.780273438,0.018554688,0.245117188,0.956054688,0.559570313,0.762695313,0.645507813,0.569335938,0.153320313
0.786132813,0.967773438,0.325195313,0.600585938,0.055664063,0.096679688,0.528320313,0.258789063,0.766601563,0.407226563,0.725585938,0.788085938,0.735351563,0.791992188,0.696289063,0.362304688,0.786132813,0.684570313,0.079101563,0.163085938,0.969726563,0.280273438,0.518554688,0.745117188,0.456054688,0.059570313,0.262695313,0.145507813,0.069335938,0.653320313
0.161132813,0.092773438,0.450195313,0.225585938,0.430664063,0.471679688,0.153320313,0.383789063,0.391601563,0.032226563,0.350585938,0.913085938,0.110351563,0.166992188,0.571289063,0.987304688,0.911132813,0.309570313,0.954101563,0.288085938,0.594726563,0.405273438,0.643554688,0.870117188,0.831054688,0.434570313,0.637695313,0.520507813,0.694335938,0.528320313
0.661132813,0.592773438,0.950195313,0.725585938,0.930664063,0.971679688,0.653320313,0.883789063,0.891601563,0.532226563,0.850585938,0.413085938,0.610351563,0.666992188,0.071289063,0.487304688,0.411132813,0.809570313,0.454101563,0.788085938,0.094726563,0.905273438,0.143554688,0.370117188,0.331054688,0.934570313,0.137695313,0.020507813,0.194335938,0.028320313
0.411132813,0.842773438,0.200195313,0.975585938,0.180664063,0.721679688,0.403320313,0.633789063,0.641601563,0.282226563,0.600585938,0.663085938,0.860351563,0.416992188,0.321289063,0.737304688,0.661132813,0.559570313,0.704101563,0.538085938,0.844726563,0.655273438,0.893554688,0.120117188,0.081054688,0.184570313,0.887695313,0.770507813,0.444335938,0.778320313
0.911132813,0.342773438,0.700195313,0.475585938,0.680664063,0.221679688,0.903320313,0.133789063,0.141601563,0.782226563,0.100585938,0.163085938,0.360351563,0.916992188,0.821289063,0.237304688,0.161132813,0.059570313,0.204101563,0.038085938,0.344726563,0.155273438,0.393554688,0.620117188,0.581054688,0.684570313,0.387695313,0.270507813,0.944335938,0.278320313
0.098632813,0.280273438,0.137695313,0.663085938,0.118164063,0.284179688,0.215820313,0.571289063,0.329101563,0.094726563,0.913085938,0.225585938,0.547851563,0.604492188,0.633789063,0.299804688,0.848632813,0.372070313,0.891601563,0.600585938,0.407226563,0.217773438,0.706054688,0.557617188,0.643554688,0.122070313,0.075195313,0.958007813,0.881835938,0.090820313
0.598632813,0.780273438,0.637695313,0.163085938,0.618164063,0.784179688,0.715820313,0.071289063,0.829101563,0.594726563,0.413085938,0.725585938,0.047851563,0.104492188,0.133789063,0.799804688,0.348632813,0.872070313,0.391601563,0.100585938,0.907226563,0.717773438,0.206054688,0.057617188,0.143554688,0.622070313,0.575195313,0.458007813,0.381835938,0.590820313
0.348632813,0.530273438,0.387695313,0.413085938,0.368164063,0.534179688,0.465820313,0.321289063,0.579101563,0.344726563,0.163085938,0.475585938,0.297851563,0.854492188,0.383789063,0.049804688,0.598632813,0.622070313,0.641601563,0.350585938,0.157226563,0.967773438,0.956054688,0.307617188,0.393554688,0.372070313,0.325195313,0.708007813,0.131835938,0.340820313
0.848632813,0.030273438,0.887695313,0.913085938,0.868164063,0.034179688,0.965820313,0.821289063,0.079101563,0.844726563,0.663085938,0.975585938,0.797851563,0.354492188,0.883789063,0.549804688,0.098632813,0.122070313,0.141601563,0.850585938,0.657226563,0.467773438,0.456054688,0.807617188,0.893554688,0.872070313,0.825195313,0.208007813,0.631835938,0.840820313
0.223632813,0.905273438,0.762695313,0.288085938,0.743164063,0.409179688,0.340820313,0.946289063,0.704101563,0.719726563,0.288085938,0.850585938,0.422851563,0.729492188,0.758789063,0.174804688,0.223632813,0.997070313,0.766601563,0.725585938,0.782226563,0.342773438,0.331054688,0.682617188,0.268554688,0.747070313,0.200195313,0.583007813,0.006835938,0.965820313
0.723632813,0.405273438,0.262695313,0.788085938,0.243164063,0.909179688,0.840820313,0.446289063,0.204101563,0.219726563,0.788085938,0.350585938,0.922851563,0.229492188,0.258789063,0.674804688,0.723632813,0.497070313,0.266601563,0.225585938,0.282226563,0.842773438,0.831054688,0.182617188,0.768554688,0.247070313,0.700195313,0.083007813,0.506835938,0.465820313
0.473632813,0.155273438,0.512695313,0.538085938,0.993164063,0.659179688,0.090820313,0.196289063,0.454101563,0.969726563,0.538085938,0.600585938,0.672851563,0.979492188,0.008789063,0.424804688,0.473632813,0.247070313,0.516601563,0.475585938,0.532226563,0.592773438,0.081054688,0.432617188,0.518554688,0.997070313,0.450195313,0.833007813,0.756835938,0.715820313
0.973632813,0.655273438,0.012695313,0.038085938,0.493164063,0.159179688,0.590820313,0.696289063,0.954101563,0.469726563,0.038085938,0.100585938,0.172851563,0.479492188,0.508789063,0.924804688,0.973632813,0.747070313,0.016601563,0.975585938,0.032226563,0.092773438,0.581054688,0.932617188,0.018554688,0.497070313,0.950195313,0.333007813,0.256835938,0.215820313
0.020507813,0.952148438,0.059570313,0.147460938,0.258789063,0.581054688,0.668945313,0.368164063,0.125976563,0.235351563,0.459960938,0.991210938,0.188476563,0.151367188,0.930664063,0.846679688,0.833007813,0.981445313,0.125976563,0.116210938,0.860351563,0.545898438,0.565429688,0.729492188,0.721679688,0.606445313,0.997070313,0.411132813,0.959960938,0.606445313
0.520507813,0.452148438,0.559570313,0.647460938,0.758789063,0.081054688,0.168945313,0.868164063,0.625976563,0.735351563,0.959960938,0.491210938,0.688476563,0.651367188,0.430664063,0.346679688,0.333007813,0.481445313,0.625976563,0.616210938,0.360351563,0.045898438,0.065429688,0.229492188,0.221679688,0.106445313,0.497070313,0.911132813,0.459960938,0.106445313
0.270507813,0.202148438,0.309570313,0.897460938,0.008789063,0.331054688,0.918945313,0.618164063,0.875976563,0.485351563,0.709960938,0.741210938,0.938476563,0.401367188,0.180664063,0.596679688,0.583007813,0.231445313,0.375976563,0.866210938,0.610351563,0.295898438,0.815429688,0.479492188,0.471679688,0.856445313,0.747070313,0.161132813,0.209960938,0.856445313
0.770507813,0.702148438,0.809570313,0.397460938,0.508789063,0.831054688,0.418945313,0.118164063,0.375976563,0.985351563,0.209960938,0.241210938,0.438476563,0.901367188,0.680664063,0.096679688,0.083007813,0.731445313,0.875976563,0.366210938,0.110351563,0.795898438,0.315429688,0.979492188,0.971679688,0.356445313,0.247070313,0.661132813,0.709960938,0.356445313
0.145507813,0.327148438,0.934570313,0.772460938,0.883789063,0.706054688,0.793945313,0.243164063,0.750976563,0.610351563,0.834960938,0.116210938,0.813476563,0.026367188,0.555664063,0.721679688,0.208007813,0.356445313,0.000976563,0.241210938,0.485351563,0.920898438,0.440429688,0.604492188,0.346679688,0.231445313,0.872070313,0.036132813,0.084960938,0.481445313
0.645507813,0.827148438,0.434570313,0.272460938,0.383789063,0.206054688,0.293945313,0.743164063,0.250976563,0.110351563,0.334960938,0.616210938,0.313476563,0.526367188,0.055664063,0.221679688,0.708007813,0.856445313,0.500976563,0.741210938,0.985351563,0.420898438,0.940429688,0.104492188,0.846679688,0.731445313,0.372070313,0.536132813,0.584960938,0.981445313
0.395507813,0.577148438,0.684570313,0.022460938,0.633789063,0.456054688,0.543945313,0.993164063,0.000976563,0.860351563,0.084960938,0.366210938,0.063476563,0.276367188,0.305664063,0.971679688,0.458007813,0.606445313,0.250976563,0.991210938,0.235351563,0.170898438,0.190429688,0.354492188,0.596679688,0.481445313,0.622070313,0.286132813,0.834960938,0.231445313
0.895507813,0.077148438,0.184570313,0.522460938,0.133789063,0.956054688,0.043945313,0.493164063,0.500976563,0.360351563,0.584960938,0.866210938,0.563476563,0.776367188,0.805664063,0.471679688,0.958007813,0.106445313,0.750976563,0.491210938,0.735351563,0.670898438,0.690429688,0.854492188,0.096679688,0.981445313,0.122070313,0.786132813,0.334960938,0.731445313
0.083007813,0.014648438,0.747070313,0.334960938,0.571289063,0.518554688,0.856445313,0.805664063,0.938476563,0.547851563,0.397460938,0.803710938,0.250976563,0.713867188,0.743164063,0.034179688,0.020507813,0.293945313,0.063476563,0.928710938,0.547851563,0.733398438,0.377929688,0.791992188,0.159179688,0.293945313,0.434570313,0.473632813,0.272460938,0.918945313
0.583007813,0.514648438,0.247070313,0.834960938,0.071289063,0.018554688,0.356445313,0.305664063,0.438476563,0.047851563,0.897460938,0.303710938,0.750976563,0.213867188,0.243164063,0.534179688,0.520507813,0.793945313,0.563476563,0.428710938,0.047851563,0.233398438,0.877929688,0.291992188,0.659179688,0.793945313,0.934570313,0.973632813,0.772460938,0.418945313
0.333007813,0.764648438,0.997070313,0.584960938,0.821289063,0.268554688,0.606445313,0.055664063,0.188476563,0.797851563,0.647460938,0.553710938,0.500976563,0.963867188,0.493164063,0.284179688,0.270507813,0.543945313,0.313476563,0.178710938,0.797851563,0.483398438,0.127929688,0.041992188,0.909179688,0.043945313,0.184570313,0.223632813,0.522460938,0.668945313
0.833007813,0.264648438,0.497070313,0.084960938,0.321289063,0.768554688,0.106445313,0.555664063,0.688476563,0.297851563,0.147460938,0.053710938,0.000976563,0.463867188,0.993164063,0.784179688,0.770507813,0.043945313,0.813476563,0.678710938,0.297851563,0.983398438,0.627929688,0.541992188,0.409179688,0.543945313,0.684570313,0.723632813,0.022460938,0.168945313
0.208007813,0.639648438,0.372070313,0.709960938,0.196289063,0.643554688,0.731445313,0.680664063,0.063476563,0.172851563,0.772460938,0.178710938,0.625976563,0.588867188,0.868164063,0.409179688,0.895507813,0.918945313,0.188476563,0.803710938,0.172851563,0.858398438,0.502929688,0.916992188,0.784179688,0.918945313,0.309570313,0.098632813,0.647460938,0.043945313
0.708007813,0.139648438,0.872070313,0.209960938,0.696289063,0.143554688,0.231445313,0.180664063,0.563476563,0.672851563,0.272460938,0.678710938,0.125976563,0.088867188,0.368164063,0.909179688,0.395507813,0.418945313,0.688476563,0.303710938,0.672851563,0.358398438,0.002929688,0.416992188,0.284179688,0.418945313,0.809570313,0.598632813,0.147460938,0.543945313
0.458007813,0.389648438,0.122070313,0.459960938,0.446289063,0.393554688,0.981445313,0.430664063,0.813476563,0.422851563,0.022460938,0.428710938,0.375976563,0.838867188,0.118164063,0.159179688,0.645507813,0.168945313,0.438476563,0.053710938,0.422851563,0.108398438,0.752929688,0.166992188,0.034179688,0.668945313,0.059570313,0.348632813,0.397460938,0.293945313
0.958007813,0.889648438,0.622070313,0.959960938,0.946289063,0.893554688,0.481445313,0.930664063,0.313476563,0.922851563,0.522460938,0.928710938,0.875976563,0.338867188,0.618164063,0.659179688,0.145507813,0.668945313,0.938476563,0.553710938,0.922851563,0.608398438,0.252929688,0.666992188,0.534179688,0.168945313,0.559570313,0.848632813,0.897460938,0.793945313
0.051757813,0.483398438,0.403320313,0.553710938,0.665039063,0.049804688,0.387695313,0.086914063,0.219726563,0.891601563,0.053710938,0.084960938,0.594726563,0.620117188,0.461914063,0.502929688,0.114257813,0.762695313,0.282226563,0.584960938,0.829101563,0.264648438,0.471679688,0.635742188,0.252929688,0.762695313,0.840820313,0.817382813,0.178710938,0.012695313
0.551757813,0.983398438,0.903320313,0.053710938,0.165039063,0.549804688,0.887695313,0.586914063,0.719726563,0.391601563,0.553710938,0.584960938,0.094726563,0.120117188,0.961914063,0.002929688,0.614257813,0.262695313,0.782226563,0.084960938,0.329101563,0.764648438,0.971679688,0.135742188,0.752929688,0.262695313,0.340820313,0.317382813,0.678710938,0.512695313
0.301757813,0.733398438,0.153320313,0.303710938,0.915039063,0.799804688,0.137695313,0.836914063,0.969726563,0.641601563,0.803710938,0.334960938,0.344726563,0.870117188,0.711914063,0.752929688,0.364257813,0.012695313,0.032226563,0.334960938,0.579101563,0.514648438,0.221679688,0.385742188,0.502929688,0.512695313,0.590820313,0.567382813,0.928710938,0.262695313
0.801757813,0.233398438,0.653320313,0.803710938,0.415039063,0.299804688,0.637695313,0.336914063,0.469726563,0.141601563,0.303710938,0.834960938,0.844726563,0.370117188,0.211914063,0.252929688,0.864257813,0.512695313,0.532226563,0.834960938,0.079101563,0.014648438,0.721679688,0.885742188,0.002929688,0.012695313,0.090820313,0.067382813,0.428710938,0.762695313
0.176757813,0.858398438,0.528320313,0.428710938,0.040039063,0.174804688,0.012695313,0.461914063,0.844726563,0.266601563,0.678710938,0.959960938,0.469726563,0.745117188,0.086914063,0.877929688,0.989257813,0.387695313,0.407226563,0.709960938,0.454101563,0.139648438,0.596679688,0.510742188,0.627929688,0.387695313,0.965820313,0.692382813,0.803710938,0.887695313
